Conforming Fixed 15 (CF15)
3.125	1.150	1.212	1.279	1.341		1.716	
3.250	0.615	0.678	0.744	0.807		1.182	
3.375	0.228	0.290	0.357	0.419		0.794	
3.500	-0.150	-0.088	-0.021	0.042		0.417	
3.625	-0.518	-0.456	-0.389	-0.327		0.048	
3.750	-0.498	-0.443	-0.385	-0.330		0.045	
3.875	-0.870	-0.815	-0.757	-0.702		-0.327	
3.990	-1.182	-1.127	-1.069	-1.014		-0.639	
4.000	-1.209	-1.154	-1.095	-1.041		-0.666	
4.125	-1.523	-1.469	-1.410	-1.356		-0.981	
4.250	0.689	0.720	0.754	0.785		1.160	
4.375	0.386	0.417	0.451	0.482		0.857	
4.500	0.097	0.129	0.162	0.193		0.568	
Non-Conforming Jumbo Fixed 30 (JF30)
	15	30	45	60	75	90	
3.750	1.508	1.559	1.610	1.787	1.977	2.162	
3.800	1.188	1.240	1.292	1.471	1.661	1.846	
3.875	0.710	0.763	0.815	0.998	1.188	1.373	
3.950	0.264	0.318	0.372	0.558	0.748	0.933	
3.990	0.027	0.081	0.136	0.323	0.513	0.698	
4.000	-0.033	0.022	0.077	0.264	0.454	0.639	
4.050	-0.221	-0.166	-0.110	0.079	0.269	0.454	
4.125	-0.504	-0.447	-0.391	-0.198	-0.008	0.177	
4.200	-0.829	-0.772	-0.714	-0.518	-0.328	-0.143	
4.250	-1.046	-0.988	-0.929	-0.732	-0.542	-0.357	
4.300	-1.253	-1.194	-1.135	-0.935	-0.745	-0.560	
4.375	-1.564	-1.504	-1.444	-1.241	-1.051	-0.866	
4.450	-1.863	-1.801	-1.740	-1.534	-1.344	-1.159	
4.500	-2.062	-2.000	-1.938	-1.729	-1.539	-1.354	
4.550	-2.243	-2.180	-2.117	-1.907	-1.717	-1.532	
4.625	-2.515	-2.451	-2.387	-2.173	-1.983	-1.798	
4.700	-2.761	-2.696	-2.632	-2.415	-2.225	-2.040	
4.750	-2.926	-2.860	-2.795	-2.576	-2.386	-2.201	
4.800	-3.039	-2.973	-2.906	-2.686	-2.496	-2.311	
4.875	-3.209	-3.141	-3.074	-2.850	-2.660	-2.475	
4.950	-3.209	-3.141	-3.074	-2.850	-2.660	-2.475	
4.990	-3.209	-3.141	-3.074	-2.850	-2.660	-2.475	
5.000	-3.209	-3.141	-3.074	-2.850	-2.660	-2.475	
5.050	-3.209	-3.141	-3.074	-2.850	-2.660	-2.475	
5.125	-3.209	-3.141	-3.074	-2.850	-2.660	-2.475	
Non-Conforming Jumbo 5/1 LIBOR ARM (JL5)
	15	30	45	60	75	90	
3.000	1.016	1.172	1.328	1.484	
3.125	0.610	0.766	0.922	1.078	
3.250	0.296	0.452	0.608	0.764	
3.375	-0.038	0.118	0.274	0.431	
3.500	-0.351	-0.195	-0.039	0.117	
3.625	-0.631	-0.475	-0.319	-0.162	
3.750	-0.948	-0.792	-0.636	-0.479	
3.875	-1.126	-0.970	-0.814	-0.658	
4.000	-1.411	-1.255	-1.098	-0.942	
4.125	-1.411	-1.255	-1.098	-0.942	
Non-Conforming Jumbo 10/1 LIBOR ARM (JL10)
	15	30	45	60	75	90	
3.250	1.498	1.654	1.810	1.966	
3.375	1.007	1.163	1.320	1.476	
3.500	0.428	0.584	0.740	0.896	
3.625	0.071	0.227	0.383	0.540	
3.750	-0.287	-0.131	0.025	0.181	
3.875	-0.619	-0.463	-0.307	-0.151	
4.000	-1.029	-0.873	-0.717	-0.560	
4.125	-1.257	-1.101	-0.945	-0.789	
4.250	-1.579	-1.423	-1.267	-1.111	
4.375	-1.579	-1.423	-1.267	-1.111	
4.500	-1.579	-1.423	-1.267	-1.111	
Non-Conforming Jumbo Fixed 15 (JF15)
	15	30	45	60	75	90	
3.125	1.322	1.364	1.406	1.557	
3.250	0.797	0.841	0.885	1.041	
3.375	0.301	0.347	0.392	0.554	
3.500	-0.097	-0.050	-0.002	0.164	
3.625	-0.498	-0.448	-0.399	-0.227	
3.750	-0.867	-0.816	-0.765	-0.588	
3.875	-1.026	-0.973	-0.920	-0.738	
4.000	-1.365	-1.310	-1.255	-1.068	
4.125	-1.365	-1.310	-1.255	-1.068	
4.250	-1.365	-1.310	-1.255	-1.068	
4.375	-1.365	-1.310	-1.255	-1.068	
Non-Conforming Jumbo 7/1 LIBOR ARM (JL7)
	15	30	45	60	75	90	
3.000	1.310	1.466	1.622	1.779	
3.125	0.833	0.989	1.145	1.301	
3.250	0.493	0.649	0.805	0.962	
3.375	0.060	0.216	0.372	0.528	
3.500	-0.318	-0.162	-0.006	0.151	
3.625	-0.660	-0.504	-0.348	-0.191	
3.750	-1.056	-0.900	-0.744	-0.588	
3.875	-1.263	-1.107	-0.951	-0.795	
4.000	-1.558	-1.402	-1.246	-1.090	
4.125	-1.558	-1.402	-1.246	-1.090	
Conforming DU Refi Plus Fixed 15 (CRPF15)
	15	30	45	60	75	90	
2.750	1.479	1.541	1.608	1.671	
2.875	0.927	0.990	1.056	1.119	
3.000	0.363	0.417	0.472	0.530	
3.125	-0.134	-0.079	-0.024	0.034	
3.250	-0.735	-0.673	-0.606	-0.543	
3.375	-1.185	-1.123	-1.056	-0.998	
3.500	-1.679	-1.616	-1.554	-1.487	
3.625	-2.148	-2.086	-2.023	-1.957	
3.750	-2.670	-2.608	-2.545	-2.479	
3.875	-3.081	-3.019	-2.956	-2.889	
4.000	-3.251	-3.189	-3.126	-3.060	
4.125	-3.555	-3.469	-3.383	-3.291	
4.250	-4.022	-3.936	-3.850	-3.759	
4.375	-4.393	-4.307	-4.221	-4.129	
4.500	-4.692	-4.606	-4.520	-4.428	
Conforming DU Refi Plus Fixed 30 (CRPF30)
	15	30	45	60	75	90	
3.250	3.588	3.666	3.749	3.828	
3.375	2.662	2.740	2.824	2.902	
3.450	2.171	2.249	2.332	2.410	
3.500	1.770	1.848	1.931	2.009	
3.550	1.460	1.531	1.606	1.676	
3.625	0.932	1.003	1.078	1.148	
3.700	0.466	0.536	0.611	0.681	
3.750	0.196	0.267	0.342	0.412	
3.800	-0.076	-0.005	0.070	0.140	
3.875	-0.443	-0.373	-0.298	-0.227	
3.950	-0.822	-0.752	-0.677	-0.607	
3.990	-0.989	-0.919	-0.844	-0.773	
4.000	-1.113	-1.019	-0.919	-0.826	
4.050	-1.365	-1.271	-1.171	-1.077	
4.125	-1.760	-1.667	-1.567	-1.473	
4.200	-2.112	-2.019	-1.919	-1.825	
4.250	-2.336	-2.243	-2.143	-2.049	
4.300	-2.562	-2.469	-2.369	-2.275	
4.375	-2.905	-2.811	-2.711	-2.618	
4.450	-3.227	-3.134	-3.034	-2.940	
4.500	-3.410	-3.316	-3.216	-3.122	
4.550	-3.630	-3.536	-3.436	-3.343	
4.625	-3.972	-3.878	-3.778	-3.684	
4.700	-4.287	-4.193	-4.093	-4.000	
4.750	-4.488	-4.394	-4.294	-4.200	
4.800	-4.689	-4.596	-4.496	-4.402	
4.875	-4.991	-4.898	-4.798	-4.704	
4.950	-5.281	-5.187	-5.087	-4.994	
4.990	-5.391	-5.298	-5.198	-5.104	
5.000	-5.368	-5.274	-5.174	-5.105	
5.050	-5.486	-5.439	-5.389	-5.342	
5.125	-5.827	-5.781	-5.731	-5.684	
5.200	-6.182	-6.135	-6.085	-6.038	
5.250	-6.347	-6.300	-6.250	-6.203	
5.300	-6.516	-6.469	-6.419	-6.372	
5.375	-6.734	-6.687	-6.637	-6.610	
5.500	-7.133	-7.114	-7.114	-7.114	
Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30)
	15	30	45	60	75	90	
3.250	4.927	5.005	5.089	5.167	
3.375	3.993	4.071	4.154	4.232	
3.450	3.496	3.574	3.658	3.736	
3.500	3.091	3.169	3.252	3.330	
3.550	2.780	2.858	2.941	3.019	
3.625	2.283	2.357	2.432	2.503	
3.700	1.774	1.845	1.920	1.990	
3.750	1.506	1.576	1.651	1.722	
3.800	1.234	1.304	1.379	1.450	
3.875	0.879	0.949	1.024	1.095	
3.950	0.505	0.575	0.650	0.720	
3.990	0.338	0.408	0.483	0.554	
4.000	0.382	0.453	0.528	0.598	
4.050	0.144	0.222	0.306	0.384	
4.125	-0.280	-0.186	-0.088	-0.010	
4.200	-0.713	-0.619	-0.519	-0.425	
4.250	-0.929	-0.835	-0.735	-0.641	
4.300	-1.149	-1.056	-0.956	-0.862	
4.375	-1.429	-1.335	-1.235	-1.141	
4.450	-1.725	-1.631	-1.531	-1.437	
4.500	-1.827	-1.734	-1.634	-1.540	
4.550	-1.600	-1.521	-1.438	-1.360	
4.625	-1.994	-1.900	-1.800	-1.714	
4.700	-2.376	-2.282	-2.182	-2.088	
4.750	-2.545	-2.451	-2.351	-2.257	
4.800	-2.718	-2.624	-2.524	-2.430	
4.875	-2.937	-2.843	-2.743	-2.649	
4.950	-3.175	-3.082	-2.982	-2.888	
4.990	-3.285	-3.192	-3.092	-2.998	
5.000	-3.258	-3.164	-3.064	-2.971	
5.050	-2.522	-2.467	-2.409	-2.354	
5.125	-2.889	-2.835	-2.776	-2.722	
5.200	-3.278	-3.231	-3.181	-3.134	
5.250	-3.407	-3.360	-3.310	-3.263	
5.300	-3.540	-3.493	-3.443	-3.396	
5.375	-3.711	-3.664	-3.614	-3.567	
5.500	-3.995	-3.940	-3.882	-3.827	
Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15)
	15	30	45	60	75	90	
2.750	2.445	2.507	2.574	2.636	
2.875	1.961	2.023	2.090	2.152	
3.000	1.479	1.542	1.608	1.671	
3.125	0.953	1.007	1.062	1.120	
3.250	0.093	0.155	0.222	0.284	
3.375	-0.353	-0.291	-0.224	-0.161	
3.500	-0.784	-0.721	-0.659	-0.592	
3.625	-1.272	-1.209	-1.147	-1.080	
3.750	-1.691	-1.628	-1.566	-1.499	
3.875	-2.057	-1.995	-1.932	-1.866	
4.000	-2.378	-2.315	-2.253	-2.186	
4.125	-2.618	-2.532	-2.446	-2.354	
4.250	-2.963	-2.877	-2.791	-2.700	
4.375	-3.280	-3.194	-3.108	-3.017	
4.500	-3.587	-3.501	-3.415	-3.323	
Conforming Relief Refinance Fixed 15 (CRRF15)
	15	30	45	60	75	90	
2.750	1.479	1.541	1.608	1.671	
2.875	0.927	0.990	1.056	1.119	
3.000	0.363	0.417	0.472	0.530	
3.125	-0.134	-0.079	-0.024	0.034	
3.250	-0.735	-0.673	-0.606	-0.543	
3.375	-1.185	-1.123	-1.056	-0.998	
3.500	-1.679	-1.616	-1.554	-1.487	
3.625	-2.148	-2.086	-2.023	-1.957	
3.750	-2.670	-2.608	-2.545	-2.479	
3.875	-3.081	-3.019	-2.956	-2.889	
4.000	-3.251	-3.189	-3.126	-3.060	
4.125	-3.555	-3.469	-3.383	-3.291	
4.250	-4.022	-3.936	-3.850	-3.759	
4.375	-4.393	-4.307	-4.221	-4.129	
4.500	-4.692	-4.606	-4.520	-4.428	
Conforming Relief Refinance Fixed 30 (CRRF30)
	15	30	45	60	75	90	
3.250	3.588	3.666	3.749	3.828	
3.375	2.662	2.740	2.824	2.902	
3.450	2.171	2.249	2.332	2.410	
3.500	1.770	1.848	1.931	2.009	
3.550	1.460	1.531	1.606	1.676	
3.625	0.932	1.003	1.078	1.148	
3.700	0.466	0.536	0.611	0.681	
3.750	0.196	0.267	0.342	0.412	
3.800	-0.076	-0.005	0.070	0.140	
3.875	-0.443	-0.373	-0.298	-0.227	
3.950	-0.822	-0.752	-0.677	-0.607	
3.990	-0.989	-0.919	-0.844	-0.773	
4.000	-1.113	-1.019	-0.919	-0.826	
4.050	-1.365	-1.271	-1.171	-1.077	
4.125	-1.760	-1.667	-1.567	-1.473	
4.200	-2.112	-2.019	-1.919	-1.825	
4.250	-2.336	-2.243	-2.143	-2.049	
4.300	-2.562	-2.469	-2.369	-2.275	
4.375	-2.905	-2.811	-2.711	-2.618	
4.450	-3.227	-3.134	-3.034	-2.940	
4.500	-3.410	-3.316	-3.216	-3.122	
4.550	-3.630	-3.536	-3.436	-3.343	
4.625	-3.972	-3.878	-3.778	-3.684	
4.700	-4.287	-4.193	-4.093	-4.000	
4.750	-4.488	-4.394	-4.294	-4.200	
4.800	-4.689	-4.596	-4.496	-4.402	
4.875	-4.991	-4.898	-4.798	-4.704	
4.950	-5.281	-5.187	-5.087	-4.994	
4.990	-5.391	-5.298	-5.198	-5.104	
5.000	-5.368	-5.274	-5.174	-5.105	
5.050	-5.486	-5.439	-5.389	-5.342	
5.125	-5.827	-5.781	-5.731	-5.684	
5.200	-6.182	-6.135	-6.085	-6.038	
5.250	-6.347	-6.300	-6.250	-6.203	
5.300	-6.516	-6.469	-6.419	-6.372	
5.375	-6.734	-6.687	-6.637	-6.610	
5.500	-7.133	-7.114	-7.114	-7.114	
Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30)
	15	30	45	60	75	90	
3.250	4.957	5.035	5.119	5.197	
3.375	4.023	4.101	4.184	4.262	
3.450	3.526	3.604	3.688	3.766	
3.500	3.121	3.199	3.282	3.360	
3.550	2.810	2.888	2.971	3.049	
3.625	2.313	2.387	2.462	2.533	
3.700	1.804	1.875	1.950	2.020	
3.750	1.536	1.606	1.681	1.752	
3.800	1.264	1.334	1.409	1.480	
3.875	0.909	0.979	1.054	1.125	
3.950	0.535	0.605	0.680	0.750	
3.990	0.368	0.438	0.513	0.584	
4.000	0.412	0.483	0.558	0.628	
4.050	0.174	0.252	0.336	0.414	
4.125	-0.250	-0.156	-0.058	0.020	
4.200	-0.683	-0.589	-0.489	-0.395	
4.250	-0.899	-0.805	-0.705	-0.611	
4.300	-1.119	-1.026	-0.926	-0.832	
4.375	-1.399	-1.305	-1.205	-1.111	
4.450	-1.695	-1.601	-1.501	-1.407	
4.500	-1.797	-1.704	-1.604	-1.510	
4.550	-1.570	-1.491	-1.408	-1.330	
4.625	-1.964	-1.870	-1.770	-1.684	
4.700	-2.346	-2.252	-2.152	-2.058	
4.750	-2.515	-2.421	-2.321	-2.227	
4.800	-2.688	-2.594	-2.494	-2.400	
4.875	-2.907	-2.813	-2.713	-2.619	
4.950	-3.145	-3.052	-2.952	-2.858	
4.990	-3.255	-3.162	-3.062	-2.968	
5.000	-3.228	-3.134	-3.034	-2.941	
5.050	-2.492	-2.437	-2.379	-2.324	
5.125	-2.859	-2.805	-2.746	-2.692	
5.200	-3.248	-3.201	-3.151	-3.104	
5.250	-3.377	-3.330	-3.280	-3.233	
5.300	-3.510	-3.463	-3.413	-3.366	
5.375	-3.681	-3.634	-3.584	-3.537	
5.500	-3.965	-3.910	-3.852	-3.797	
Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15)
	15	30	45	60	75	90	
2.750	2.355	2.417	2.484	2.546	
2.875	1.871	1.933	2.000	2.062	
3.000	1.389	1.452	1.518	1.581	
3.125	0.863	0.917	0.972	1.030	
3.250	0.003	0.065	0.132	0.194	
3.375	-0.443	-0.381	-0.314	-0.251	
3.500	-0.874	-0.811	-0.749	-0.682	
3.625	-1.362	-1.299	-1.237	-1.170	
3.750	-1.781	-1.718	-1.656	-1.589	
3.875	-2.147	-2.085	-2.022	-1.956	
4.000	-2.468	-2.405	-2.343	-2.276	
4.125	-2.708	-2.622	-2.536	-2.444	
4.250	-3.053	-2.967	-2.881	-2.790	
4.375	-3.370	-3.284	-3.198	-3.107	
4.500	-3.677	-3.591	-3.505	-3.413	
Conforming HomeReady High Balance Fixed 30 (CHRHBF30)
	15	30	45	60	75	90	
3.250	4.537	4.615	4.699	4.777		5.152	
3.375	3.603	3.681	3.764	3.842		4.217	
3.450	3.106	3.184	3.268	3.346		3.721	
3.500	2.701	2.779	2.862	2.940		3.315	
3.550	2.390	2.468	2.551	2.629		3.004	
3.625	1.893	1.967	2.042	2.113		2.488	
3.700	1.384	1.455	1.530	1.600		1.975	
3.750	1.116	1.186	1.261	1.332		1.707	
3.800	0.844	0.914	0.989	1.060		1.435	
3.875	0.489	0.559	0.634	0.705		1.080	
3.950	0.115	0.185	0.260	0.330		0.705	
3.990	-0.052	0.018	0.093	0.164		0.539	
4.000	-0.008	0.063	0.138	0.208		0.583	
4.050	-0.246	-0.168	-0.084	-0.006		0.369	
4.125	-0.670	-0.576	-0.478	-0.400		-0.025	
4.200	-1.103	-1.009	-0.909	-0.815		-0.440	
4.250	-1.319	-1.225	-1.125	-1.031		-0.656	
4.300	-1.539	-1.446	-1.346	-1.252		-0.877	
4.375	-1.819	-1.725	-1.625	-1.531		-1.156	
4.450	-2.115	-2.021	-1.921	-1.827		-1.452	
4.500	-2.217	-2.124	-2.024	-1.930		-1.555	
4.550	-1.990	-1.911	-1.828	-1.750		-1.375	
4.625	-2.384	-2.290	-2.190	-2.104		-1.729	
4.700	-2.766	-2.672	-2.572	-2.478		-2.103	
4.750	-2.935	-2.841	-2.741	-2.647		-2.272	
4.800	-3.108	-3.014	-2.914	-2.820		-2.445	
4.875	-3.327	-3.233	-3.133	-3.039		-2.664	
4.950	-3.565	-3.472	-3.372	-3.278		-2.903	
4.990	-3.675	-3.582	-3.482	-3.388		-3.013	
5.000	-3.648	-3.554	-3.454	-3.361		-2.986	
5.050	-2.912	-2.857	-2.799	-2.744		-2.369	
5.125	-3.279	-3.225	-3.166	-3.112		-2.737	
5.200	-3.668	-3.621	-3.571	-3.524		-3.149	
5.250	-3.797	-3.750	-3.700	-3.653		-3.278	
5.300	-3.930	-3.883	-3.833	-3.786		-3.411	
5.375	-4.101	-4.054	-4.004	-3.957		-3.582	
5.500	-4.385	-4.330	-4.272	-4.217		-3.842	
Conforming HomeReady Fixed 30 (CHRF30)
	15	30	45	60	75	90	
3.250	2.738	2.816	2.899	2.978		3.353	
3.375	1.812	1.890	1.974	2.052		2.427	
3.450	1.321	1.399	1.482	1.560		1.935	
3.500	0.920	0.998	1.081	1.159		1.534	
3.550	0.610	0.681	0.756	0.826		1.201	
3.625	0.082	0.153	0.228	0.298		0.673	
3.700	-0.384	-0.314	-0.239	-0.169		0.206	
3.750	-0.654	-0.583	-0.508	-0.438		-0.063	
3.800	-0.926	-0.855	-0.780	-0.710		-0.335	
3.875	-1.293	-1.223	-1.148	-1.077		-0.702	
3.950	-1.672	-1.602	-1.527	-1.457		-1.082	
3.990	-1.839	-1.769	-1.694	-1.623		-1.248	
4.000	-1.963	-1.869	-1.769	-1.676		-1.301	
4.050	-2.215	-2.121	-2.021	-1.927		-1.552	
4.125	-2.610	-2.517	-2.417	-2.323		-1.948	
4.200	-2.962	-2.869	-2.769	-2.675		-2.300	
4.250	-3.186	-3.093	-2.993	-2.899		-2.524	
4.300	-3.412	-3.319	-3.219	-3.125		-2.750	
4.375	-3.755	-3.661	-3.561	-3.468		-3.093	
4.450	-4.077	-3.984	-3.884	-3.790		-3.415	
4.500	-4.260	-4.166	-4.066	-3.972		-3.597	
4.550	-4.480	-4.386	-4.286	-4.193		-3.818	
4.625	-4.822	-4.728	-4.628	-4.534		-4.159	
4.700	-5.137	-5.043	-4.943	-4.850		-4.475	
4.750	-5.338	-5.244	-5.144	-5.050		-4.675	
4.800	-5.539	-5.446	-5.346	-5.252		-4.877	
4.875	-5.841	-5.748	-5.648	-5.554		-5.179	
4.950	-6.131	-6.037	-5.937	-5.844		-5.469	
4.990	-6.241	-6.148	-6.048	-5.954		-5.579	
5.000	-6.218	-6.124	-6.024	-5.955		-5.580	
5.050	-6.336	-6.289	-6.239	-6.192		-5.817	
5.125	-6.677	-6.631	-6.581	-6.534		-6.159	
5.200	-7.032	-6.985	-6.935	-6.888		-6.513	
5.250	-7.197	-7.150	-7.100	-7.053		-6.678	
5.300	-7.366	-7.319	-7.269	-7.222		-6.847	
5.375	-7.584	-7.537	-7.487	-7.460		-7.085	
5.500	-7.983	-7.964	-7.964	-7.964		-7.589	
Conforming Home Possible Fixed 30 (CHMPF30)
	15	30	45	60	75	90	
3.250	2.738	2.816	2.899	2.978		3.353	
3.375	1.812	1.890	1.974	2.052		2.427	
3.450	1.321	1.399	1.482	1.560		1.935	
3.500	0.920	0.998	1.081	1.159		1.534	
3.550	0.610	0.681	0.756	0.826		1.201	
3.625	0.082	0.153	0.228	0.298		0.673	
3.700	-0.384	-0.314	-0.239	-0.169		0.206	
3.750	-0.654	-0.583	-0.508	-0.438		-0.063	
3.800	-0.926	-0.855	-0.780	-0.710		-0.335	
3.875	-1.293	-1.223	-1.148	-1.077		-0.702	
3.950	-1.672	-1.602	-1.527	-1.457		-1.082	
3.990	-1.839	-1.769	-1.694	-1.623		-1.248	
4.000	-1.963	-1.869	-1.769	-1.676		-1.301	
4.050	-2.215	-2.121	-2.021	-1.927		-1.552	
4.125	-2.610	-2.517	-2.417	-2.323		-1.948	
4.200	-2.962	-2.869	-2.769	-2.675		-2.300	
4.250	-3.186	-3.093	-2.993	-2.899		-2.524	
4.300	-3.412	-3.319	-3.219	-3.125		-2.750	
4.375	-3.755	-3.661	-3.561	-3.468		-3.093	
4.450	-4.077	-3.984	-3.884	-3.790		-3.415	
4.500	-4.260	-4.166	-4.066	-3.972		-3.597	
4.550	-4.480	-4.386	-4.286	-4.193		-3.818	
4.625	-4.822	-4.728	-4.628	-4.534		-4.159	
4.700	-5.137	-5.043	-4.943	-4.850		-4.475	
4.750	-5.338	-5.244	-5.144	-5.050		-4.675	
4.800	-5.539	-5.446	-5.346	-5.252		-4.877	
4.875	-5.841	-5.748	-5.648	-5.554		-5.179	
4.950	-6.131	-6.037	-5.937	-5.844		-5.469	
4.990	-6.241	-6.148	-6.048	-5.954		-5.579	
5.000	-6.218	-6.124	-6.024	-5.955		-5.580	
5.050	-6.336	-6.289	-6.239	-6.192		-5.817	
5.125	-6.677	-6.631	-6.581	-6.534		-6.159	
5.200	-7.032	-6.985	-6.935	-6.888		-6.513	
5.250	-7.197	-7.150	-7.100	-7.053		-6.678	
5.300	-7.366	-7.319	-7.269	-7.222		-6.847	
5.375	-7.584	-7.537	-7.487	-7.460		-7.085	
5.500	-7.983	-7.964	-7.964	-7.964		-7.589	
Conforming Home Possible Fixed 15 (CHMPF15)
	15	30	45	60	75	90	
2.750	0.664	0.726	0.793	0.856		1.231	
2.875	0.112	0.175	0.241	0.304		0.679	
2.990	-0.359	-0.297	-0.230	-0.168		0.207	
3.000	-0.452	-0.398	-0.343	-0.285		0.090	
3.125	-0.949	-0.894	-0.839	-0.781		-0.406	
3.250	-1.550	-1.488	-1.421	-1.358		-0.983	
3.375	-2.000	-1.938	-1.871	-1.813		-1.438	
3.500	-2.494	-2.431	-2.369	-2.302		-1.927	
3.625	-2.963	-2.901	-2.838	-2.772		-2.397	
3.750	-3.485	-3.423	-3.360	-3.294		-2.919	
3.875	-3.896	-3.834	-3.771	-3.704		-3.329	
3.990	-4.223	-4.160	-4.098	-4.031		-3.656	
4.000	-4.066	-4.004	-3.941	-3.875		-3.500	
4.125	-4.370	-4.284	-4.198	-4.106		-3.731	
4.250	-4.837	-4.751	-4.665	-4.574		-4.199	
4.375	-5.208	-5.122	-5.036	-4.944		-4.569	
4.500	-5.507	-5.421	-5.335	-5.243		-4.868	
Conforming HomeReady Fixed 15 (CHRF15)
	15	30	45	60	75	90	
2.750	0.664	0.726	0.793	0.856		1.231	
2.875	0.112	0.175	0.241	0.304		0.679	
2.990	-0.359	-0.297	-0.230	-0.168		0.207	
3.000	-0.452	-0.398	-0.343	-0.285		0.090	
3.125	-0.949	-0.894	-0.839	-0.781		-0.406	
3.250	-1.550	-1.488	-1.421	-1.358		-0.983	
3.375	-2.000	-1.938	-1.871	-1.813		-1.438	
3.500	-2.494	-2.431	-2.369	-2.302		-1.927	
3.625	-2.963	-2.901	-2.838	-2.772		-2.397	
3.750	-3.485	-3.423	-3.360	-3.294		-2.919	
3.875	-3.896	-3.834	-3.771	-3.704		-3.329	
3.990	-4.223	-4.160	-4.098	-4.031		-3.656	
4.000	-4.066	-4.004	-3.941	-3.875		-3.500	
4.125	-4.370	-4.284	-4.198	-4.106		-3.731	
4.250	-4.837	-4.751	-4.665	-4.574		-4.199	
4.375	-5.208	-5.122	-5.036	-4.944		-4.569	
4.500	-5.507	-5.421	-5.335	-5.243		-4.868	
Conforming HomeReady High Balance Fixed 15 (CHRHBF15)
	15	30	45	60	75	90	
2.750	1.423	1.485	1.552	1.614		1.989	
2.875	0.939	1.001	1.068	1.130		1.505	
2.990	0.502	0.564	0.631	0.693		1.068	
3.000	0.457	0.520	0.586	0.649		1.024	
3.125	-0.069	-0.015	0.040	0.098		0.473	
3.250	-0.929	-0.867	-0.800	-0.738		-0.363	
3.375	-1.375	-1.313	-1.246	-1.183		-0.808	
3.500	-1.806	-1.743	-1.681	-1.614		-1.239	
3.625	-2.294	-2.231	-2.169	-2.102		-1.727	
3.750	-2.713	-2.650	-2.588	-2.521		-2.146	
3.875	-3.079	-3.017	-2.954	-2.888		-2.513	
3.990	-3.405	-3.342	-3.280	-3.213		-2.838	
4.000	-3.400	-3.337	-3.275	-3.208		-2.833	
4.125	-3.640	-3.554	-3.468	-3.376		-3.001	
4.250	-3.985	-3.899	-3.813	-3.722		-3.347	
4.375	-4.302	-4.216	-4.130	-4.039		-3.664	
4.500	-4.609	-4.523	-4.437	-4.345		-3.970	
Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5)
	15	30	45	60	75	90	
4.875		3.630	3.755	3.880	4.005	
5.000		3.415	3.540	3.665	3.790	
5.125		3.199	3.324	3.449	3.574	
5.250		2.979	3.104	3.229	3.354	
5.375		2.754	2.879	3.004	3.129	
5.500		2.529	2.654	2.779	2.904	
5.625		2.303	2.428	2.553	2.678	
5.750		2.076	2.201	2.326	2.451	
5.875		1.849	1.974	2.099	2.224	
6.000		1.621	1.746	1.871	1.996	
6.125		1.393	1.518	1.643	1.768	
6.250		1.163	1.288	1.413	1.538	
6.375		0.931	1.056	1.181	1.306	
6.500		0.699	0.824	0.949	1.074	
6.625		0.466	0.591	0.716	0.841	
6.750		0.233	0.358	0.483	0.608	
6.875		0.001	0.126	0.251	0.376	
Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30)
	15	30	45	60	75	90	
5.250		3.541	3.666	3.791	3.916	
5.375		3.368	3.493	3.618	3.743	
5.500		3.185	3.310	3.435	3.560	
5.625		2.995	3.120	3.245	3.370	
5.750		2.799	2.924	3.049	3.174	
5.875		2.598	2.723	2.848	2.973	
6.000		2.393	2.518	2.643	2.768	
6.125		2.184	2.309	2.434	2.559	
6.250		1.951	2.076	2.201	2.326	
6.375		1.716	1.841	1.966	2.091	
6.500		1.481	1.606	1.731	1.856	
6.625		1.246	1.371	1.496	1.621	
6.750		1.011	1.136	1.261	1.386	
6.875		0.776	0.901	1.026	1.151	
7.000		0.541	0.666	0.791	0.916	
7.125		0.306	0.431	0.556	0.681	
7.250		0.071	0.196	0.321	0.446	
Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5)
	15	30	45	60	75	90	
4.250		2.483	2.608	2.733	2.858	
4.375		2.275	2.400	2.525	2.650	
4.500		2.066	2.191	2.316	2.441	
4.625		1.855	1.980	2.105	2.230	
4.750		1.642	1.767	1.892	2.017	
4.875		1.430	1.555	1.680	1.805	
5.000		1.215	1.340	1.465	1.590	
5.125		0.999	1.124	1.249	1.374	
5.250		0.779	0.904	1.029	1.154	
5.375		0.554	0.679	0.804	0.929	
5.500		0.329	0.454	0.579	0.704	
5.625		0.103	0.228	0.353	0.478	
5.750		-0.124	0.001	0.126	0.251	
5.875		-0.351	-0.226	-0.101	0.024	
6.000		-0.579	-0.454	-0.329	-0.204	
6.125		-0.807	-0.682	-0.557	-0.432	
6.250		-1.037	-0.912	-0.787	-0.662	
Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I)
	15	30	45	60	75	90	
4.625		2.605	2.730	2.855	2.980	
4.750		2.392	2.517	2.642	2.767	
